State,District,Mine_Name,Latitude,Longitude,CO2_ppm,CH4_ppm,PM2_5,PM10,Emission_Score,Hotspot_Level
Odisha,Angul,Talcher,20.95,85.23,360.91222235038686,1.9154164659844688,43.725158657315234,128.5649009312378,170.78302281823304,Yellow
Odisha,Angul,Bhubaneswari,20.94,85.19,433.1437376464636,2.2502509080566364,56.079230614021,16.02808538027854,184.74866773014736,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,415.8045208978749,1.9602700050102784,48.0826180498809,169.23497064777553,199.5075276653015,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,442.3343869740885,1.84885964923689,33.12008913520369,124.71898630622474,201.1642740006207,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,474.75019028380507,2.0012512437420584,31.663012728911664,0.01,195.2514033959814,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,427.4022079476759,1.846002753606914,31.768147267056648,139.1884914005857,197.1581798052988,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,438.89300716533126,1.860412846161846,44.04533555442028,110.37478382510864,199.2783446269104,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,436.84643091783306,1.915767374158778,15.428982831035984,149.0893105774225,199.99104659064966,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,427.0302932501089,2.177576034170184,37.67415102563224,168.03093822036178,202.32115349719373,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,430.27907010059846,2.2390501504793385,53.03034264123785,156.36118917514884,204.1920728578412,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,416.2745042441839,2.076233964147455,39.72255740172437,44.29335248040911,179.73505836923783,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,429.8742290680789,2.145577703930241,15.03231131639097,103.1646906158799,190.32291522825128,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,425.5799275740661,1.468425992654287,64.07236325551537,144.0105830155121,201.88494076807686,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,439.84161912374327,2.287748989084685,61.35781389418338,8.222796345277985,187.06006388214192,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,445.2192755931177,1.9442451013852784,81.98954836566955,0.01,190.9709160225131,Orange
Odisha,Angul,Talcher,20.95,85.23,406.0074529410397,1.932303874881993,82.37114685680885,51.281579673329794,183.0305813184013,Yellow
Odisha,Angul,Bhubaneswari,20.94,85.19,400.0658710094899,2.0295017216244102,68.45597424018754,77.94238550497076,182.59495288205707,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,449.8902879363755,1.9534244052291636,20.506689086400915,87.51278500909609,196.74506361044348,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,434.929371562187,2.0157771679388112,46.32636147656539,76.19886450579959,192.95526567261118,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,389.28039649327377,1.7405689857932072,42.11576744511727,217.72094362554787,195.20983595364729,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,381.3380354296156,1.7495960050110837,23.62704218453216,211.10731946967277,188.2702472214803,Yellow
Chhattisgarh,Korba,Dipka,22.418,82.721,388.7137596102767,1.9221790312966565,8.5385914150404,73.18031140869394,168.31999297705985,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,440.63787482260153,1.865776623652164,33.36585652972525,110.99252317817717,198.46863987232163,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,390.4043617758495,1.8377271622374136,11.505651803207826,187.3956473952849,186.54825773878494,Yellow
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,406.1203035550565,1.9203156273611253,11.741813434964506,152.95812329357426,187.72920661951179,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,469.032143140873,2.165636693768876,30.79245634048449,98.45778424247982,207.65008435192453,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,436.0191296278121,1.9311883632353477,39.25901364318689,130.0076195978509,200.37700334625112,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,419.48232941467086,1.7549331362635667,43.53668373957113,83.9495050116137,187.44234001942513,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,406.8639639056696,1.755338003460403,61.50971181207397,142.73989002563604,193.90962723896246,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,391.4850836810363,1.6355642365044716,55.239283413683545,0.01,165.3720952554184,Yellow
Odisha,Angul,Talcher,20.95,85.23,442.5879635717208,2.163058082057413,60.19682958001573,67.67579280769974,196.86499621146288,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,411.7376594909709,1.5410265368003369,57.00688946078043,165.2208112389406,198.4915268623866,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,466.7682239059327,2.064017327268333,19.108098742802937,97.78206929645027,204.86001996644157,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,451.418327360826,2.3589992123324954,24.94661806936267,193.4223609920244,214.03037756723822,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,421.9915659455549,2.1186232424082685,71.21695584783035,107.31756494567816,196.2123914699707,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,431.94154149915255,2.110717338686824,45.45104354526506,188.83535980257784,208.5527923034435,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,418.7593437301957,1.9924293317289368,64.52467074929231,35.4357431143076,183.09552837113696,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,390.3558421700815,2.0098133135887,50.76470589512356,177.8484374084696,191.03725235764819,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,424.602533889121,1.935413096747289,52.32147173537391,63.27803219744458,187.76156307459536,Yellow
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,393.8145004752967,1.8319210680468272,12.858315954313966,191.49063910208048,188.7277197689919,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,450.2527027344765,1.8113967293521436,79.07283107138164,157.75729669534886,216.16901927760583,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,416.3625051820484,1.94825489976802,9.956328191155237,48.384872171947336,175.88065859721513,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,432.80323833751663,1.8935916402395512,67.9915611182806,54.39729705078945,192.04770155243904,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,384.80097041945504,1.9309658781688404,31.672011654146903,91.5167298346129,172.97798915454663,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,388.6308905177969,2.022016928625103,65.52040817539304,62.11810164895482,175.2047377593585,Yellow
Odisha,Angul,Talcher,20.95,85.23,482.162471080494,2.0990793164350072,50.47361670811149,50.38332432093161,208.62325338148455,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,428.0029622816272,2.3002522979380555,46.57305072876857,23.44823575794355,182.3944535750391,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,448.79852424571465,1.998124311302604,20.278611027618066,172.72683487310243,209.06966387678474,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,434.6366645955713,2.2280958122966794,54.54620925942064,100.99187184583384,197.85380674770568,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,442.133306592485,1.997586248636544,85.59481196430539,0.01,190.29332030623075,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,435.881190553728,2.0029455774432074,24.524136247658877,131.76970554824678,198.39743616411002,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,443.8083917730602,1.8199918373441133,88.580531887071,103.0971257364478,206.82100290395516,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,382.1824769360397,1.7792758267830846,66.36885811881865,116.3741584609846,180.8182260094213,Yellow
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,415.7437120165974,1.4803463718330938,47.61882277413922,186.3876936359993,201.84256617970968,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,445.3083030225416,2.0786541582012696,27.59912491341142,230.58992931965477,217.47527559143697,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,390.1095640177231,1.814383604448801,59.73018572597718,0.01,165.54916854732045,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,420.5065256839695,1.7723661568662443,97.70650047266412,108.41665954277232,199.65279412296317,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,425.1694865164521,2.2424993181513373,37.356912250875766,127.02728472169224,195.39817394791146,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,437.19850123980535,2.091547346194821,67.74873933349332,81.1079929255893,197.83537453864298,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,411.45986243111525,2.2775290758024767,50.702491859271305,100.99886255358678,188.02240685711558,Yellow
Odisha,Angul,Talcher,20.95,85.23,418.8468853472653,2.1776263979250503,20.75448294596431,124.15575525168109,189.92857778793046,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,422.9046041745131,1.5490416720082452,52.06291519483663,171.56687541198704,203.17102276243128,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,433.23483381546095,1.9404326869286936,87.03825355623096,178.2733647245116,213.67280607437436,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,419.4691724450014,2.0698412148967487,49.04232597804352,93.15571079267758,189.73832685807776,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,457.0534538889452,1.95809506526419,16.957441036235416,102.12244560473978,201.27079307130364,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,406.0112358700488,1.8989983947832008,52.51755930365572,108.56587663657334,187.13670925748883,Yellow
Chhattisgarh,Korba,Dipka,22.418,82.721,407.2078828671187,1.9809498924075717,20.2755697089559,185.51932762590783,194.34667271479933,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,450.1090151305776,2.2407641978306305,46.45156539326432,219.3082168546175,220.57980264876252,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,443.4788216084518,1.872789175436011,5.405918067193667,120.3998734598176,196.82423412506324,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,432.4481038229281,2.0372502223036557,46.30570941395363,134.100192848415,200.65130193521762,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,411.6337791013229,1.8498498160741956,50.672155486546544,57.98698215320525,181.5073372313142,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,376.987822005295,1.7073714396853747,59.8355905322973,136.1020618932031,180.69798809784868,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,424.6904587959883,2.068895189500215,60.75791698725938,93.08648385507884,193.57351220159615,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,443.5237148473422,1.966341537298833,38.00049836887541,108.97008961029368,200.0449765970019,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,420.7489696560141,1.8275421034349,29.44022085026743,162.70759800291785,197.6700233214139,Orange
Odisha,Angul,Talcher,20.95,85.23,391.2708518840207,1.7480839038523883,43.9537422804042,138.69240428945335,184.42968791024265,Yellow
Odisha,Angul,Bhubaneswari,20.94,85.19,431.4746851201113,1.6711614737686635,40.36349231013324,107.70232689740148,195.30109537130534,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,425.0084313937172,1.9457819998848624,56.60792926313374,127.6462843553313,198.22523920022212,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,424.8739044290053,2.1253950050358177,92.95141411218448,5.258680748879158,185.31869450227242,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,433.65810042036287,2.097018711594523,39.49704032069372,170.10180343777503,205.5321723453938,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,424.1805751811774,1.6943815314442066,25.19660292329801,82.73639165429282,186.37049371854283,Yellow
Chhattisgarh,Korba,Dipka,22.418,82.721,384.519736297079,2.2864707297934888,40.494594333529406,67.13640486704702,170.63848561785613,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,434.4127851153314,1.967310661804623,68.37534606573642,91.18485489537012,198.28933738883993,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,425.5133000045301,1.4795559313297488,50.74614604477214,173.18957198365806,204.2395444854755,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,430.7931402876672,1.742488114871927,55.97544872666182,130.33580321352605,200.78669034055665,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,424.6453196710948,2.0124761612507376,32.34029320358805,123.51141314689028,193.8396266693849,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,442.4138636914409,1.9690469312774823,36.127367005106215,87.91674252326433,196.1628759852152,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,406.17083150043294,1.950953586844933,97.99543938163694,86.62250720019465,190.74631066350142,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,435.240412104094,2.1141865245438995,39.05797165885881,118.7419390792804,198.40040740972162,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,433.1697802452894,1.960021925035672,29.399779102539554,147.52557776008456,200.3947222050201,Orange
Odisha,Angul,Talcher,20.95,85.23,468.3704896119276,2.01696105179442,70.74498628558462,29.58159781907661,203.00227177600857,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,464.7706544301055,1.9709482294746736,88.045445981703,116.4587023544883,217.1751684913133,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,405.4720324008868,1.910433236244881,56.97977917358386,29.350247429776037,175.71144692173218,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,416.0589468091215,1.9647437789434048,6.878310377163601,99.61540776302644,182.98705957836015,Yellow
Chhattisgarh,Korba,Gevra,22.331,82.614,432.95828125560377,2.10141427915835,89.41544536776732,37.376218718256496,192.8324863988926,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,421.4772169686268,1.9605725213742329,75.01897096045063,213.9512041452172,212.5245848097132,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,442.4607671544104,2.0172886616434846,63.14651902399054,217.1343779128948,219.63162800079002,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,417.8359052571902,2.1044702243799174,51.98680945403199,183.49774304635747,203.08838604524848,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,412.1159252070721,1.76171077528193,18.900891374222063,136.54420255970055,188.69164740550184,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,417.7705912543221,1.7190340518498828,5.289806590683845,120.7372209860404,186.52800085379243,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,415.1534817197985,1.8379056119429555,11.234296772526491,130.75955333304694,187.91184188733828,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,446.9485054020815,1.963618992829119,38.35952649288868,128.46412702544052,204.39203588643073,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,401.5118329352555,1.935840912122125,51.67636048251489,245.3335140265804,205.73696662410313,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,430.9263100610114,1.9176287336918156,64.33175000058272,167.98296194863175,207.7930194368943,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,416.5665106994426,1.9757899810961044,43.61347560232672,150.2183860172399,196.29412051704088,Orange
Odisha,Angul,Talcher,20.95,85.23,435.61990342178194,1.760605950738006,33.15185130664626,176.69210189562165,206.25273613427436,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,380.6538590731585,2.124024002519942,45.44912459321496,62.47255291321628,169.08700245598408,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,422.064644525032,1.8238531545653736,13.68352653832774,83.73280701328602,183.9854637891245,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,423.3607371469028,2.017237788335979,18.54684519538429,117.3305811986961,190.331080154374,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,435.3913411742718,2.0678420979472287,45.72707046406517,48.170921275957085,188.86158786009622,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,446.372809702154,1.8613003035297933,2.9096990251240555,119.44075359323487,197.46008186467435,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,424.8232778554729,1.9200106896503544,38.90333078027531,42.26497238996991,182.68055982462107,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,410.0311193891281,2.1746820868445127,24.05109801681821,78.45309418275417,180.04048121164044,Yellow
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,436.2481878871088,1.9586214942946156,55.70853764960357,191.90710587465932,212.22920813177137,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,417.9120489316344,1.8717413054071752,54.688333178191456,244.60732496566504,212.6206906858544,Red
Jharkhand,Dhanbad,Jharia,23.77,86.42,376.559571056779,2.310850437199968,32.67013451306667,109.6251176176674,172.66137137348173,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,446.32421375217854,1.9757606936239367,25.964571276016223,104.94908834303416,198.75946265181616,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,431.1397372927272,1.717075046535505,60.34491363776755,78.28846315182602,193.76602394949057,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,416.65803703431226,2.097581645861041,39.23015869145608,127.72719526109034,192.3360924003652,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,442.83172594755,1.3234026515317894,0.01,122.56709275858248,195.9162750882669,Orange
Odisha,Angul,Talcher,20.95,85.23,402.90194499276026,2.162638395954915,29.43791530382404,126.02450326873794,185.12893230177488,Yellow
Odisha,Angul,Bhubaneswari,20.94,85.19,455.7382574804223,1.859371905041237,45.95790666891923,132.1761361277871,209.57322098318724,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,397.287966451824,1.7791046952552665,26.57020736492022,41.75120570509549,169.69712994980856,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,429.16306595036656,1.6683134233897643,45.14989631062154,170.24824595059854,204.4754417463466,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,412.73087650045727,2.2617173899647747,110.33948051485096,106.58057986724656,198.308874874487,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,422.2560460836803,2.010092060249969,47.7796002446036,141.6119179868277,197.9141737862618,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,449.8188024683772,1.5982509379436682,40.36410190398924,7.86882576148399,187.64193541855497,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,439.99071928184,1.963811660705908,0.01,61.67911516322235,185.8387984854311,Yellow
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,426.48006454146537,2.172169143457471,63.5414501502908,118.06579800616475,198.48476378309172,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,439.2178680912545,2.11152209952886,59.30496764264496,64.27223648524688,194.85718448554422,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,410.6750740316047,2.1018249234243367,87.08233444901855,53.08589455997548,185.9258114410183,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,447.5977392693337,1.9996824389382704,61.84605334993369,115.7811248407334,206.28307716801504,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,439.1534493403652,1.849206243459063,22.98372391117292,117.85291697938362,197.3416377427673,Orange
Jharkhand,Bokaro,Kathara,23.91,85.92,391.59776684271424,1.58639691515241,63.13566703973592,81.31146008713608,178.7820948806622,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,430.77945381826726,1.9382283833594325,70.49260433451133,109.44203789155824,199.88344637622518,Orange
Odisha,Angul,Talcher,20.95,85.23,430.6610404698115,1.6729054378635873,53.864173424560605,105.87387164644278,196.72699457993417,Orange
Odisha,Angul,Bhubaneswari,20.94,85.19,440.3666522328345,2.18868224093542,27.76382132295448,200.1162068548195,210.98526979208052,Red
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,460.70142464846754,2.281898526668897,58.990311008277686,36.320909440032096,199.26182248463417,Orange
Odisha,Sundargarh,Basundhara,21.93,83.73,459.8088640148135,1.9928003987023897,95.29068307727364,49.59978053022863,206.25495526666143,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,419.8004366987751,2.057885032846013,65.06238706242083,192.12955989312732,207.11633223269612,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,431.6979162285206,1.6472917653256975,31.13954159974717,76.11195001300615,189.26107776291894,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,393.4756896848531,1.8414630099869371,46.61045644533188,96.81697076142817,179.45682885795134,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,420.0799896028053,1.8562683937260436,55.79337307606026,56.7003119457971,185.46292911251857,Yellow
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,420.1334721416995,2.0197065054384717,61.22429127019203,117.84625984481195,195.51988347556198,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,390.6157332581728,2.278350965890004,22.84269721254986,96.69139921425104,174.85991305705625,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,449.4131734362096,2.1762750793215577,40.07798741887601,133.65757892642995,206.47848685007622,Red
Jharkhand,Dhanbad,Bhowra,23.75,86.43,446.7981559946618,2.031885811887336,32.55178156174886,112.82631270790831,201.1355422818795,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,432.6515012028977,1.7473684804813427,48.24184571806515,0.01,180.82258788301328,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,400.9046374985663,2.0456324904560064,0.01,89.03556521931394,174.3323795294604,Yellow
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,431.9985367858279,2.015603158628194,0.01,9.992434432361009,174.9044608267738,Yellow
Odisha,Angul,Talcher,20.95,85.23,431.202696409336,1.769554696370615,74.71044108868995,159.38093332144473,208.1256511341658,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,437.5024349413181,1.725061052791827,46.83862455834039,65.27097804233136,192.33493268246553,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,447.7742715202335,1.921061343036996,93.33738524957006,193.31251362800649,222.683511842641,Red
Odisha,Sundargarh,Basundhara,21.93,83.73,474.15681056242113,1.8814614981440887,63.62949493789327,54.10779278747746,207.88775583321728,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,444.8446531139649,2.034043323449694,24.78379849595942,132.1356804717544,202.08599608777797,Red
Chhattisgarh,Korba,Kusmunda,22.25,82.52,436.3982668222374,2.105094483266907,32.08234428679198,132.28675076167585,199.8461993311452,Orange
Chhattisgarh,Korba,Dipka,22.418,82.721,404.2684669659101,1.704718917940375,71.58143145031116,104.7707476788738,188.6716293311239,Orange
Chhattisgarh,Raigarh,Jampali,21.977,83.352,432.1633675594017,1.7015816758100015,64.42419911003304,75.10978005449292,194.3059184011826,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,379.4713421166528,2.1613386017798297,52.51332523374176,216.2118420208804,192.7457135153884,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,442.2698897383153,2.211822748399934,58.81178038723927,92.52418084475478,200.27189690464525,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,408.0809591285804,2.3996175421674586,33.807778830191,104.69712368933286,184.728004292011,Yellow
Jharkhand,Dhanbad,Bhowra,23.75,86.43,412.6957237230521,1.6853893532894104,34.312825893247904,129.9448680937255,190.2225603932537,Orange
Jharkhand,Bokaro,Kargali,23.82,85.92,453.5075828559495,1.7011017457180928,49.33675084447474,130.68546131080888,208.9166954893878,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,436.1310041854188,1.830261064527628,85.26300101700451,99.66495728333042,202.74067373857608,Red
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,432.47773462955047,2.191433568495562,50.95519615992831,114.70945426985315,198.4982214868361,Orange
Odisha,Angul,Talcher,20.95,85.23,445.3550921348185,2.0045367245661514,26.86017175955019,128.10655015921023,201.98840615911132,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,417.7688358693666,2.000615630195566,34.70398089512616,104.29875000727898,188.55812867216608,Orange
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,426.4941804384659,1.8411123862141685,18.81215489321557,91.21729622179616,187.6544235585024,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,439.63209678747467,2.196972523708234,64.24495874413383,148.30479411248,208.39439340059442,Red
Chhattisgarh,Korba,Gevra,22.331,82.614,410.2162596470748,2.0511311183183585,56.482332866548674,111.2128715865584,189.8561238622915,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,461.6178056050263,2.025348109521704,66.04485683582314,169.22524248049146,220.54524157231424,Red
Chhattisgarh,Korba,Dipka,22.418,82.721,401.07818381328485,2.2163687727235626,65.75479127066309,36.06216279877708,176.36872726754703,Yellow
Chhattisgarh,Raigarh,Jampali,21.977,83.352,391.8060074206817,2.3998518066997727,70.9975030671442,136.3815191440435,188.54921184196078,Orange
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,453.7806811544176,2.1003869621595515,59.71356443160222,238.89319081621008,226.93340183758676,Red
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,411.9587627569471,2.0662576407470543,72.39650052385238,117.0174920056615,193.81548127443006,Orange
Jharkhand,Dhanbad,Jharia,23.77,86.42,437.57933923270514,1.997079317646656,52.7375333389793,112.89332460164852,200.47548817947023,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,380.73302393298815,2.1034259072485533,58.39666424309341,175.06483381587122,187.94346205421454,Yellow
Jharkhand,Bokaro,Kargali,23.82,85.92,416.9251977756427,2.122663067374351,7.049189619210807,116.19623392190312,185.89369156163647,Yellow
Jharkhand,Bokaro,Kathara,23.91,85.92,416.6909692064655,2.01829306004581,35.67685361937943,138.56473562944169,193.41811398792314,Orange
Jharkhand,Ramgarh,Rajrappa,23.68,85.54,464.5199800362636,2.020415257996975,68.27452936573235,46.55324340466548,203.6382825074642,Red
Odisha,Angul,Talcher,20.95,85.23,420.6130912540378,2.0206125038260705,58.335729459098495,225.86185037159223,211.48105722736656,Red
Odisha,Angul,Bhubaneswari,20.94,85.19,377.6435124167143,2.0105040679372417,27.47479475915939,64.74935047710073,165.49417797250592,Yellow
Odisha,Jharsuguda,Lakhanpur,21.85,83.87,411.27733653396376,1.8337170389637212,44.230032236939046,101.71078713193714,186.95217263060604,Yellow
Odisha,Sundargarh,Basundhara,21.93,83.73,444.1202001507477,2.0523401415628117,0.01,82.47737243446652,190.63688796793792,Orange
Chhattisgarh,Korba,Gevra,22.331,82.614,399.1499630686318,1.689431144841793,71.27155135252525,125.59707392147304,189.69710836200503,Orange
Chhattisgarh,Korba,Kusmunda,22.25,82.52,391.5591156635109,2.058631543204802,32.53200829117812,26.660547321584477,166.1201190702802,Yellow
Chhattisgarh,Korba,Dipka,22.418,82.721,412.891036777149,1.9908948427343929,47.93028500389374,202.13339063572727,203.2632345096231,Red
Chhattisgarh,Raigarh,Jampali,21.977,83.352,434.67656697317113,2.0108787748433845,37.1325480975518,148.62521253109813,202.33755451601897,Red
Chhattisgarh,Raigarh,Dharamjaigarh,22.308,83.285,448.5286341148538,1.9592956886924249,37.45651298713125,99.32416651339184,200.51634427762772,Orange
Chhattisgarh,Surguja,Bhatgaon,23.037,82.857,369.3741995621777,2.024672550142302,28.81469780309278,121.66188057246002,170.9285683462467,Yellow
Jharkhand,Dhanbad,Jharia,23.77,86.42,407.9997277747965,2.3047354208086857,65.0950424078896,162.6833028913122,198.05806353104148,Orange
Jharkhand,Dhanbad,Bhowra,23.75,86.43,422.2410587068723,2.040700796209212,0.3509079807563395,266.29128888968984,209.5049632521786,Red
Jharkhand,Bokaro,Kargali,23.82,85.92,461.88111016840514,2.101669127152516,76.50473588775787,77.19107962057637,208.43731713175794,Red
Jharkhand,Bokaro,Kathara,23.91,85.92,397.0159301649487,1.948712658733805,57.99603674787843,77.40880240759957,179.70171173692134,Yellow
